X,jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
5879,2,32946,80000000.0,39731.0,0.0,0.0,0.0,A,98.4,0.0,53.2,81.1,0,1,14.4,0.0,0.0,0.0,0.0,0.0,0.0124,0.011000000000000001,0.0427
6976,3,295872,80000000.0,260860.0,0.0,0.0,101838.0,A,90.6,0.0,-21.8,23.4,0,0,14.2,0.0,33946.0,0.0012699999999999999,0.0,0.0006360000000000001,0.000628,0.0027600000000000003,0.00117
5608,2,6123005,5000000.0,6157123.0,0.0,0.0,6120883.0,A,0.0,22.6,50.1,66.7,0,0,7.58,0.0,3060442.0,1.22,0.0,0.294,0.5820000000000001,1.25,1.03
1525,3,25537006,23000000.0,15305099.0,0.0,6507276.0,23477111.0,A,0.0,8.34,114.32,42.46,0,0,9.166666667000001,6507276.0,7825703.667,1.020743957,0.282925043,0.48706037,0.002277188,0.818356739,0.555188942
14725,2,6437645,14000000.0,1074024.0,0.0,6384140.0,3162649.0,A,100.0,0.0,100.0,71.9,0,0,5.67,6384140.0,1581325.0,0.226,0.456,0.14400000000000002,0.0362,0.161,0.043
4674,2,140580875,132000000.0,144000000.0,0.0,0.0,136000000.0,E,0.0,14.7,2.55,49.7,0,0,10.7,0.0,68000000.0,1.03,0.0,0.0142,0.0511,1.0,0.691
6257,2,9777,3000000.0,23000.0,0.0,-369996.0,0.0,F,0.0,0.0,75.6,182.0,0,0,7.0,-369996.0,0.0,0.0,-0.12300000000000001,0.01,0.0452,0.0652,0.185
13744,2,9571333,8000000.0,6571605.0,0.0,0.0,7856867.0,F,18.6,17.0,75.0,100.0,0,0,10.6,0.0,3928434.0,0.982,0.0,0.11699999999999999,0.213,1.19,1.39
14958,3,52595600,58000000.0,51596271.0,0.0,1151484.0,52507344.0,A,18.5,0.0,56.9,94.3,0,0,16.2,1151484.0,17502448.0,0.905,0.0199,0.341,0.565,0.998,1.26
5147,2,2550814,3000000.0,2550927.0,0.0,0.0,2482440.0,I,23.0,0.0,30.3,76.7,0,0,1.83,0.0,1241220.0,0.8270000000000001,0.0,0.145,0.23399999999999999,0.649,0.5720000000000001
2636,2,518438,3000000.0,182541.0,0.0,0.0,0.0,F,100.0,0.0,100.0,100.0,0,0,5.42,0.0,0.0,0.0,0.0,0.402,0.28300000000000003,0.34,0.2
4881,2,16026912,20000000.0,12344732.0,0.0,1810000.0,12819519.0,A,61.2,0.0,45.5,20.1,0,0,1.58,1810000.0,6409760.0,0.6409999999999999,0.0905,0.401,0.22699999999999998,0.7040000000000001,0.782
2924,3,820367,64000000.0,820367.0,0.0,0.0,0.0,A,0.0,0.0,25.0,62.0,0,0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.00547,0.000121
12091,2,42686,3000000.0,30000.0,0.0,0.0,34688.0,A,52.5,0.0,29.2,0.0,0,1,3.33,0.0,17344.0,0.0116,0.0,6.24e-05,0.0212,0.0275,0.0
1858,2,894335,13000000.0,238727.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.0,0,0,5.416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.08188951900000001,0.147692308
8586,2,7781939,7000000.0,7633742.0,0.0,0.0,7654331.0,H,0.0,11.2,2.5,14.7,0,0,2.67,0.0,3827166.0,1.09,0.0,0.0143,0.0516,1.06,0.9690000000000001
1419,3,1395315,9000000.0,1072813.0,0.0,350000.0,0.0,A,100.0,0.0,100.0,100.0,0,0,11.83333333,350000.0,0.0,0.0,0.038888888999999996,0.028888888999999997,0.066954852,0.257911389,0.370768592
8862,3,16381574,15000000.0,17487019.0,1750000.0,0.0,17000000.0,F,0.0,10.4,7.51,60.0,0,0,6.58,1750000.0,5672481.0,1.13,0.11699999999999999,0.128,0.428,1.11,1.17
1161,2,5499024,5000000.0,5492380.0,0.0,208000.0,0.0,A,100.06,8.83,60.34,33.11,0,0,2.583333333,208000.0,0.0,0.0,0.0416,0.23712750000000002,0.0,0.5628086999999999,0.0008
9549,2,8516471,7000000.0,8520816.0,0.0,0.0,8525532.0,A,0.0,21.3,35.4,27.5,0,1,19.2,0.0,4262766.0,1.22,0.0,0.251,0.281,1.01,0.895
7775,4,1413229,19000000.0,1344494.0,0.0,5272.0,1416106.0,A,0.0,0.0,32.0,33.0,0,0,10.5,5272.0,354027.0,0.0745,0.000277,0.0159,0.0,0.0507,0.0228
11222,2,5353428,5000000.0,5081412.0,0.0,0.0,5301171.0,A,44.1,7.33,58.5,100.0,0,0,1.83,0.0,2650586.0,1.06,0.0,0.248,0.39299999999999996,0.972,0.8320000000000001
8525,2,5714857,17000000.0,1922866.0,0.0,3817851.0,4806272.0,A,100.0,0.0,99.8,100.0,0,0,7.33,3817851.0,2403136.0,0.28300000000000003,0.225,0.177,0.253,0.273,0.45899999999999996
7646,2,9602706,10000000.0,278876.0,0.0,9888497.0,9641876.0,A,99.5,0.0,100.0,100.0,0,0,1.75,9888497.0,4820938.0,0.9640000000000001,0.9890000000000001,0.473,0.489,0.462,0.268
12544,2,53826934,10000000.0,23877219.0,4000000.0,9082880.0,0.0,A,0.0,12.7,89.3,210.0,0,0,2.33,13082880.0,0.0,0.0,1.31,1.14,1.57,4.88,5.11
5284,2,106740,68000000.0,87661.0,0.0,122000.0,0.0,A,100.0,0.0,33.3,485.0,0,0,7.08,122000.0,0.0,0.0,0.00179,0.00915,0.009729999999999999,0.00238,0.00364
3701,2,36482,10000000.0,32972.0,0.0,0.0,48569.0,C,192.0,0.0,74.7,50.0,0,0,2.92,0.0,24285.0,0.00486,0.0,0.0256,0.0705,0.0248,0.008740000000000001
11447,2,7570212,8000000.0,7568668.0,0.0,280000.0,7599337.0,A,0.0,0.0,9.86,15.2,0,0,5.0,280000.0,3799669.0,0.95,0.035,0.0588,0.136,0.86,0.7070000000000001
14988,4,367708,7000000.0,376378.0,0.0,0.0,0.0,I,0.0,0.0,33.3,140.0,0,1,8.0,0.0,0.0,0.0,0.0,0.007090000000000001,0.0,0.0271,0.0224
5843,3,20696198,18000000.0,20700391.0,0.0,0.0,0.0,A,100.0,12.2,100.0,100.0,0,0,4.5,0.0,0.0,0.0,0.0,0.44299999999999995,0.522,1.13,1.54
8358,3,10465992,41000000.0,4577088.0,0.0,3464000.0,0.0,F,100.0,0.0,76.3,45.9,0,0,5.67,3464000.0,0.0,0.0,0.0845,0.0907,0.166,0.284,0.384
1099,2,6073676,5000000.0,5951021.0,0.0,20000.0,6102579.0,A,0.0,21.47,75.0,100.0,0,0,4.0,20000.0,3051289.5,1.2205158,0.004,0.27814345,0.17449946600000002,1.11600805,1.073554666
12908,2,9659895,13000000.0,9128034.0,0.0,1000000.0,9146155.0,A,0.0,0.0,31.9,89.6,0,0,6.0,1000000.0,4573078.0,0.7040000000000001,0.0772,0.079,0.14400000000000002,0.929,1.23
10055,2,4347370,5000000.0,1064598.0,0.0,3799000.0,0.0,A,100.0,0.0,50.0,52.6,0,0,2.17,3799000.0,0.0,0.0,0.76,0.303,0.376,0.9840000000000001,0.365
12050,2,233820,3000000.0,208116.0,0.0,94535.0,236425.0,C,0.0,0.0,5.37,31.4,0,0,9.67,94535.0,118213.0,0.0788,0.0315,0.0283,0.00212,0.0629,0.0789
5389,2,6836447,8000000.0,6587145.0,500000.0,0.0,6808399.0,A,13.1,0.0,9.92,9.62,0,0,1.92,500000.0,3404200.0,0.851,0.0625,0.0633,0.015,0.785,0.603
4693,2,4192893,4000000.0,4060668.0,0.0,273375.0,4181834.0,I,9.98,4.8,31.1,35.4,0,0,10.4,273375.0,2090917.0,1.05,0.0683,0.262,0.415,1.02,0.977
14444,2,1531600,3000000.0,1487368.0,0.0,259450.0,1468242.0,A,34.1,0.0,6.68,0.0,0,0,1.0,259450.0,734121.0,0.489,0.0865,0.166,0.193,0.536,0.342
7244,2,1949080,6000000.0,529523.0,0.0,99000.0,0.0,B,100.0,0.0,100.0,100.0,0,0,4.33,99000.0,0.0,0.0,0.0165,0.20800000000000002,0.138,0.537,0.316
13840,3,2851488,5000000.0,2214365.0,0.0,579890.0,2574147.0,A,63.5,0.0,76.6,99.9,0,0,5.83,579890.0,858049.0,0.515,0.11599999999999999,0.301,0.392,0.531,0.84
1143,2,3429272,3000000.0,3332075.0,0.0,13220.0,3281372.0,F,0.0,14.22,27.5,50.0,0,0,0.916666667,13220.0,1640686.0,1.093790667,0.004406667,0.2510745,0.33777777700000006,1.036085167,0.878922777
11915,5,369480,4000000.0,389723.0,0.0,0.0,0.0,I,100.0,0.0,78.9,100.0,0,0,7.08,0.0,0.0,0.0,0.0,0.342,1.37,0.938,1.9
6003,2,2643301,15000000.0,480144.0,0.0,9645.0,2083331.0,E,112.0,0.0,25.0,0.0,0,0,3.0,9645.0,1041666.0,0.139,0.000643,0.0984,0.0,0.187,0.0232
4057,2,3729637,3000000.0,3712533.0,0.0,0.0,3753113.0,B,0.0,23.6,12.2,13.9,0,1,5.75,0.0,1876557.0,1.25,0.0,0.0583,0.067,1.08,1.05
14672,2,7659203,9000000.0,73420.0,0.0,7576630.0,0.0,A,100.0,0.0,79.6,40.0,0,0,8.67,7576630.0,0.0,0.0,0.8420000000000001,0.684,0.93,0.843,0.721
3646,2,74444,65000000.0,51500.0,0.0,0.0,27529.0,A,0.0,0.0,23.6,33.4,0,1,8.5,0.0,13764.0,0.000424,0.0,0.0,0.00946,0.000288,0.0316
8491,2,9355294,8000000.0,9197089.0,0.0,400000.0,9290158.0,A,10.6,17.0,11.8,11.6,0,1,2.67,400000.0,4645079.0,1.16,0.05,0.10800000000000001,0.102,1.11,1.09
13386,3,60745,24000000.0,40230.0,0.0,0.0,0.0,J,0.0,0.0,20.5,0.0,0,0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00228,0.000641
8734,2,798489,3000000.0,395000.0,0.0,367997.0,0.0,A,100.0,0.0,100.0,100.0,0,0,7.17,367997.0,0.0,0.0,0.12300000000000001,0.13699999999999998,0.11699999999999999,0.22,0.192
5317,2,4807889,8000000.0,941062.0,0.0,2339000.0,983002.0,A,100.0,0.0,100.0,100.0,0,0,3.58,2339000.0,491501.0,0.12300000000000001,0.292,0.354,0.221,0.479,0.215
9583,5,5943936,119000000.0,3404564.0,0.0,2022248.0,0.0,A,99.9,0.0,75.0,100.0,0,0,13.3,2022248.0,0.0,0.0,0.017,0.0774,0.0816,0.0667,0.105
5712,2,3046839,3000000.0,2859631.0,150000.0,463500.0,3014886.0,E,17.9,1.54,16.2,13.6,0,0,1.83,613500.0,1507443.0,1.0,0.204,0.191,0.0172,0.9690000000000001,0.96
2084,2,290425,7000000.0,260469.0,0.0,20879.0,0.0,A,99.3,0.0,100.0,100.0,0,0,4.58,20879.0,0.0,0.0,0.00298,0.02,0.0113,0.12,0.324
1148,2,2996107,6000000.0,462625.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.39,0,0,5.333333333,0.0,0.0,0.0,0.0,0.097075,0.043898333,0.530073375,0.291853445
8955,3,16576546,20000000.0,15814437.0,0.0,9079028.0,17000000.0,A,24.5,0.0,24.5,9.93,0,0,8.17,9079028.0,5652356.0,0.848,0.45399999999999996,0.243,0.0403,0.759,0.677
14782,2,6012700,20000000.0,1594733.0,0.0,3903909.0,0.0,A,100.0,0.0,99.9,51.4,0,0,6.92,3903909.0,0.0,0.0,0.195,0.168,0.21899999999999997,0.248,0.315
4730,6,35218790,45000000.0,35000000.0,0.0,0.0,35220342.0,A,0.0,0.0,45.9,120.0,0,1,10.5,0.0,5870057.0,0.7829999999999999,0.0,0.198,0.581,0.797,0.843
9491,5,52034182,77000000.0,53184291.0,0.0,9017260.0,51453463.0,A,11.8,0.0,27.9,28.8,0,0,11.3,9017260.0,10290693.0,0.6679999999999999,0.11699999999999999,0.157,0.0768,0.508,0.213
9008,2,37359,5000000.0,31450.0,0.0,0.0,37478.0,B,114.0,0.0,78.8,19.5,0,0,2.17,0.0,18739.0,0.0075,0.0,0.0826,0.0616,0.111,0.121
8213,2,2708561,4000000.0,103104.0,0.0,155506.0,2885623.0,A,365.0,0.0,147.0,10.5,0,0,4.83,155506.0,1442812.0,0.721,0.0389,3.18,5.94,6.44,9.38
4503,2,2781820,25000000.0,783583.0,0.0,1811212.0,0.0,A,100.0,0.0,109.0,100.0,0,0,9.67,1811212.0,0.0,0.0,0.0724,0.0305,0.0835,0.102,0.22699999999999998
13086,2,1954740,20000000.0,1718477.0,0.0,480450.0,2232790.0,A,0.0,0.0,75.0,0.0,0,0,1.83,480450.0,1116395.0,0.11199999999999999,0.024,0.0264,0.0648,0.062,0.0459
9184,2,3634815,6000000.0,3396962.0,0.0,613763.0,3624968.0,F,10.0,0.0,8.13,16.6,0,0,12.0,613763.0,1812484.0,0.604,0.102,0.10800000000000001,0.11900000000000001,0.495,0.48
15329,2,75392,5000000.0,75999.0,0.0,9500.0,98301.0,I,0.0,0.0,25.0,0.0,0,1,0.75,9500.0,49151.0,0.0197,0.0019,0.0019,0.0,0.0332,0.0181
2176,3,1583016,27000000.0,1454235.0,0.0,159000.0,0.0,G,100.0,0.0,25.2,0.0,0,0,10.3,159000.0,0.0,0.0,0.00589,0.0236,0.0,0.0318,0.0
5100,2,1661552,5000000.0,1336349.0,0.0,0.0,1373303.0,A,79.2,0.0,89.4,73.5,0,0,6.33,0.0,686652.0,0.275,0.0,0.134,0.319,0.442,0.341
13437,3,3740019,8000000.0,1277648.0,0.0,2490000.0,4008025.0,I,64.9,0.0,48.1,34.7,0,0,2.08,2490000.0,1336008.0,0.501,0.311,0.153,0.0573,0.27699999999999997,0.33799999999999997
10255,3,4876359,31000000.0,2267070.0,0.0,2367614.0,0.0,A,100.0,0.0,100.0,72.5,0,0,11.0,2367614.0,0.0,0.0,0.0764,0.132,0.11,0.127,0.22699999999999998
14979,2,188958,27000000.0,227724.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.00281,0.0
15129,6,37777300,56000000.0,37378499.0,0.0,49990.0,36623554.0,B,10.6,0.0,30.0,16.7,0,0,12.1,49990.0,6103926.0,0.654,0.000893,0.0765,0.156,0.792,0.8270000000000001
11918,2,6581913,6000000.0,6006228.0,0.0,1158130.0,6691476.0,C,19.8,9.74,42.4,21.5,0,0,3.42,1158130.0,3345738.0,1.12,0.193,0.34700000000000003,0.0038799999999999998,1.01,1.01
475,2,20115508,20000000.0,20033415.0,0.0,1403516.0,20095219.0,A,24.41,1.9,83.99,100.0,0,0,2.0,1403516.0,10047609.5,1.00476095,0.07017580000000001,0.359695125,0.166620434,0.847954525,0.3786873
5473,2,18723579,17000000.0,18650317.0,0.0,0.0,18812110.0,A,29.9,7.51,45.1,100.0,0,0,5.83,0.0,9406055.0,1.11,0.0,0.37200000000000005,0.073,0.726,0.198
4143,4,53164872,62000000.0,40642133.0,0.0,1355980.0,57772912.0,A,0.0,0.0,19.3,17.1,0,0,9.0,1355980.0,14443228.0,0.932,0.0219,0.0937,0.109,0.763,0.6679999999999999
3268,2,74919,5000000.0,71137.0,0.0,0.0,114768.0,A,99.6,0.0,75.0,100.0,0,0,3.25,0.0,57384.0,0.023,0.0,0.183,0.297,0.0583,0.10099999999999999
7544,2,2198789,3000000.0,2154352.0,0.0,1025700.0,2246568.0,G,100.0,0.0,89.4,80.8,0,0,3.0,1025700.0,1123284.0,0.7490000000000001,0.342,0.467,0.628,0.5710000000000001,0.938
7218,3,88446720,91000000.0,47356609.0,1000000.0,16000000.0,88611904.0,I,0.0,0.0,43.4,74.3,0,0,18.1,17000000.0,29537301.0,0.9740000000000001,0.187,0.0793,0.22,0.7859999999999999,0.812
13435,2,279552,9000000.0,230840.0,0.0,53800.0,0.0,A,100.0,0.0,100.0,100.0,0,0,8.58,53800.0,0.0,0.0,0.00598,0.0102,0.0218,0.0209,0.0265
3798,2,5074686,5000000.0,4581714.0,1200000.0,0.0,4945242.0,A,11.3,2.1,9.87,6.47,0,0,2.0,1200000.0,2472621.0,0.9890000000000001,0.24,0.0161,0.0403,0.823,0.852
1666,4,130718942,92000000.0,121717275.0,0.0,11234049.0,130798233.0,A,21.5,86.74,36.83,33.33,0,0,11.25,11234049.0,32699558.25,1.421719924,0.12210922800000001,0.563938861,1.53934529,1.311304443,1.37806067
2455,2,98371995,190000000.0,86912483.0,0.0,43498118.0,0.0,B,100.0,9.7,100.0,100.0,0,0,5.25,43498118.0,0.0,0.0,0.22899999999999998,0.28800000000000003,0.218,0.48200000000000004,0.451
5951,3,17685963,70000000.0,16770256.0,0.0,7170493.0,17421391.0,A,100.0,0.0,100.0,99.9,0,0,7.58,7170493.0,5807130.0,0.249,0.102,0.157,0.16399999999999998,0.276,0.161
14781,2,2638807,3000000.0,2388133.0,0.0,0.0,2506631.0,A,34.1,0.0,75.5,103.0,0,0,1.92,0.0,1253316.0,0.836,0.0,0.311,0.33299999999999996,0.758,0.728
12007,2,2533008,13000000.0,1587635.0,0.0,1248204.0,0.0,I,100.0,0.0,100.0,100.0,0,0,10.7,1248204.0,0.0,0.0,0.096,0.0698,0.057999999999999996,0.105,0.0646
5405,2,954832,4000000.0,763537.0,0.0,178434.0,0.0,G,100.0,0.0,34.9,28.6,0,0,4.83,178434.0,0.0,0.0,0.0446,0.0375,0.154,0.512,0.705
7712,4,12385391,120000000.0,7716000.0,0.0,13868698.0,0.0,A,212.0,0.0,121.0,100.0,0,0,16.5,13868698.0,0.0,0.0,0.11599999999999999,0.0976,0.0596,0.0355,0.00981
15492,3,264597,4000000.0,252864.0,0.0,1018.0,246512.0,I,102.0,0.0,62.4,6.72,0,0,3.83,1018.0,82171.0,0.0616,0.00025499999999999996,0.0,0.268,0.327,0.647
13609,2,3980541,3000000.0,3875812.0,0.0,12000.0,3933004.0,H,0.0,33.0,10.2,66.5,0,1,2.0,12000.0,1966502.0,1.31,0.004,0.0,0.502,1.23,1.19
2146,4,5970231,8000000.0,3618036.0,0.0,169100.0,5811607.0,A,0.0,0.0,16.2,51.5,0,0,8.0,169100.0,1452902.0,0.726,0.0211,0.0349,0.17800000000000002,0.935,1.12
13471,3,27424461,50000000.0,39767483.0,0.0,0.0,30856781.0,A,14.4,0.0,13.1,12.6,0,0,2.33,0.0,10285594.0,0.617,0.0,0.0294,0.0521,0.603,0.615
11485,3,62427785,67000000.0,38686969.0,0.0,0.0,25884666.0,E,37.1,0.0,81.2,100.0,0,0,11.4,0.0,8628222.0,0.386,0.0,0.294,0.33299999999999996,0.9259999999999999,0.88
3532,2,10203898,28000000.0,6558999.0,0.0,3107874.0,12755921.0,A,100.0,0.0,50.9,100.0,0,0,5.25,3107874.0,6377961.0,0.456,0.111,0.0702,0.21600000000000003,0.452,0.49200000000000005
8721,3,17516984,17000000.0,13891720.0,0.0,4918000.0,13000000.0,A,0.0,0.0,37.8,0.0,0,0,12.2,4918000.0,4338871.0,0.7659999999999999,0.289,0.273,0.131,0.39799999999999996,0.155
5468,2,1922314,7000000.0,1930949.0,0.0,1818450.0,0.0,C,100.0,0.0,100.0,78.0,0,0,1.92,1818450.0,0.0,0.0,0.26,0.08199999999999999,0.348,0.423,0.586
9843,2,2690091,5000000.0,2587419.0,0.0,48000.0,2655665.0,E,19.5,0.0,11.3,0.0,0,0,1.92,48000.0,1327833.0,0.531,0.0096,0.15,0.0,0.49200000000000005,0.0
8435,2,9633091,8000000.0,9586706.0,0.0,32000.0,9530079.0,A,11.2,22.0,25.0,17.4,0,0,5.0,32000.0,4765040.0,1.19,0.004,0.188,0.19699999999999998,1.04,1.12
15357,6,5196537,85000000.0,5161042.0,0.0,3105615.0,5646769.0,A,100.0,0.0,94.0,100.0,0,0,8.25,3105615.0,941128.0,0.0664,0.0365,0.040999999999999995,0.0381,0.057,0.0297
9373,2,11403098,10000000.0,11273185.0,0.0,0.0,11283222.0,I,0.0,14.0,31.5,82.3,0,0,0.833,0.0,5641611.0,1.13,0.0,0.258,0.40700000000000003,1.07,0.47200000000000003
15251,2,6310078,8000000.0,7166751.0,0.0,0.0,6321929.0,A,0.0,0.0,11.2,15.2,0,0,8.67,0.0,3160965.0,0.79,0.0,0.0,0.0,0.769,0.9309999999999999
13283,3,3657217,3000000.0,2127448.0,0.0,0.0,1475595.0,H,0.0,23.6,75.0,100.0,0,1,8.17,0.0,491865.0,0.49200000000000005,0.0,0.275,0.617,1.14,0.99
7807,3,25131278,52000000.0,19299913.0,0.0,378530.0,25146734.0,A,0.0,0.0,10.4,9.68,0,0,15.4,378530.0,8382245.0,0.484,0.00728,0.0142,0.0525,0.774,0.85
14994,2,6545350,10000000.0,2656914.0,0.0,2047710.0,4596158.0,A,91.0,0.0,70.4,66.7,0,0,5.42,2047710.0,2298079.0,0.46,0.205,0.258,0.282,0.6509999999999999,0.204
11935,2,4408372,6000000.0,2737745.0,0.0,1496170.0,2835152.0,A,100.0,0.0,75.0,98.0,0,0,5.92,1496170.0,1417576.0,0.473,0.249,0.289,0.455,0.309,0.16899999999999998
1576,2,4810104,4000000.0,4676116.0,0.0,179000.0,4738977.0,F,49.9,19.87,76.35,2145.39,0,0,5.75,179000.0,2369488.5,1.18474425,0.04475,0.3583975,0.420575,0.865685875,0.996329833
4025,3,20427783,20000000.0,19911547.0,0.0,215639.0,22334634.0,A,15.0,2.17,11.9,11.2,0,0,2.08,215639.0,7444878.0,1.12,0.0108,0.0544,0.0262,1.07,1.01
13994,3,474966,38000000.0,492638.0,0.0,0.0,0.0,B,0.0,0.0,0.0,0.0,0,0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.00417,2.62e-05
6961,2,180805,17000000.0,145599.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,0,12.9,0.0,0.0,0.0,0.0,0.0016600000000000002,0.0,0.006220000000000001,0.00155
13970,2,2110132,5000000.0,1328200.0,0.0,0.0,2243521.0,H,92.2,0.0,69.1,133.0,0,0,2.83,0.0,1121761.0,0.449,0.0,0.0,0.0,0.679,0.9359999999999999
2595,2,26530,7000000.0,22684.0,0.0,235.0,38737.0,A,0.0,0.0,46.3,29.1,0,1,5.0,235.0,19369.0,0.005529999999999999,3.3600000000000004e-05,8.93e-06,0.0,0.00836,0.233
10774,2,3296644,20000000.0,3077876.0,0.0,184100.0,3598936.0,A,17.8,0.0,15.8,66.7,0,0,2.0,184100.0,1799468.0,0.18,0.0092,0.0206,0.34299999999999997,0.207,1.01
5128,2,60772,20000000.0,56187.0,0.0,0.0,36152.0,A,100.0,0.0,33.3,0.0,0,0,2.33,0.0,18076.0,0.0018100000000000002,0.0,0.0353,0.0,0.0846,0.0
14003,4,15036736,40000000.0,12443400.0,0.0,2663018.0,14728514.0,A,127.0,0.0,136.0,123.0,0,0,10.9,2663018.0,3682129.0,0.368,0.0666,0.23600000000000002,0.22699999999999998,0.28600000000000003,0.25
4767,2,1152158,55000000.0,88292.0,0.0,1178100.0,1629897.0,A,100.0,0.0,100.0,100.0,0,0,25.2,1178100.0,814949.0,0.0296,0.0214,0.0208,0.0979,0.0268,0.0775
4788,2,1067340,3000000.0,279212.0,0.0,0.0,543509.0,A,100.0,0.0,75.0,33.2,0,0,1.42,0.0,271755.0,0.18100000000000002,0.0,0.00179,0.0,0.431,0.562
688,2,534280,5000000.0,530157.0,0.0,0.0,509479.0,A,101.38,0.0,96.95,54.53,0,0,4.5,0.0,254739.5,0.10189580000000001,0.0,0.252446,0.229933334,0.3272738,0.518706066
3286,5,75512945,93000000.0,44065615.0,0.0,0.0,3021163.0,A,100.0,0.0,130.0,100.0,0,0,6.92,0.0,604233.0,0.0325,0.0,0.617,0.544,0.601,0.266
14411,2,21227651,28000000.0,6899415.0,0.0,220000.0,19915433.0,A,97.6,0.0,47.9,39.1,0,0,10.8,220000.0,9957717.0,0.711,0.007859999999999999,0.0164,0.0257,0.742,0.996
6564,2,1449894,7000000.0,733464.0,0.0,0.0,0.0,A,167.0,0.0,126.0,172.0,0,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0322,0.308,0.488
10388,4,63529759,70000000.0,61387525.0,0.0,2265000.0,71561906.0,A,13.6,3.72,44.2,41.3,0,0,10.8,2265000.0,17890477.0,1.02,0.0324,0.15,0.163,0.9129999999999999,0.635
7631,3,594692,44000000.0,597894.0,0.0,0.0,569803.0,J,0.0,0.0,56.2,89.9,0,0,23.4,0.0,189934.0,0.013000000000000001,0.0,0.00619,0.0115,0.0245,0.02
6581,5,11814509,40000000.0,5993565.0,0.0,873003.0,6222433.0,F,21.9,0.0,40.7,100.0,0,0,6.25,873003.0,1244487.0,0.156,0.0218,0.0414,0.0239,0.299,0.374
3535,2,150429,20000000.0,129108.0,0.0,0.0,149119.0,A,0.0,0.0,50.0,100.0,0,0,14.2,0.0,74560.0,0.00746,0.0,0.00242,0.00434,0.005,0.00675
11376,2,9379199,9000000.0,4530730.0,0.0,2275900.0,9334717.0,F,123.0,0.0,119.0,95.6,0,0,10.2,2275900.0,4667359.0,1.04,0.253,0.46,0.495,1.0,1.26
13710,2,5549708,5000000.0,4954000.0,0.0,0.0,5417514.0,A,0.0,10.5,25.0,22.6,0,0,2.92,0.0,2708757.0,1.08,0.0,0.233,0.0405,1.03,0.992
7654,2,303239,3000000.0,305000.0,0.0,0.0,0.0,B,104.0,0.0,50.9,33.7,0,0,3.5,0.0,0.0,0.0,0.0,0.16399999999999998,0.0877,0.222,0.0459
4640,3,55720959,55000000.0,48660503.0,0.0,34324840.0,55000000.0,A,100.0,6.39,100.0,73.4,0,0,6.0,34324840.0,18344314.0,1.0,0.624,0.597,0.764,0.731,0.8109999999999999
14217,2,636356,5000000.0,291001.0,0.0,453475.0,0.0,A,100.0,0.0,100.0,100.0,0,0,3.42,453475.0,0.0,0.0,0.0907,0.0478,0.0335,0.0813,0.0812
13845,2,263048,10000000.0,27889.0,0.0,179600.0,216871.0,H,59.8,0.0,49.8,75.7,0,0,4.08,179600.0,108436.0,0.0217,0.018000000000000002,0.0317,0.0102,0.0325,0.0108
6253,2,315900,5000000.0,259984.0,0.0,97000.0,263048.0,J,0.0,0.0,41.3,55.5,0,0,1.08,97000.0,131524.0,0.0526,0.0194,0.017,0.0833,0.031,0.265
3274,2,8754382,10000000.0,8640352.0,0.0,0.0,8787914.0,A,14.9,0.0,13.8,10.5,0,0,3.92,0.0,4393957.0,0.879,0.0,0.0757,0.0,0.8370000000000001,0.71
6783,2,8836989,10000000.0,6295617.0,0.0,300000.0,9575045.0,B,15.4,0.0,25.5,33.3,0,0,9.67,300000.0,4787523.0,0.958,0.03,0.214,0.0923,0.8,0.895
9529,3,14705412,13000000.0,4724222.0,0.0,507638.0,6547072.0,I,22.0,0.0,11.4,28.7,0,0,11.1,507638.0,2182357.0,0.504,0.039,0.0201,0.149,1.13,1.12
12084,2,2390008,6000000.0,1106000.0,0.0,2000000.0,0.0,J,0.0,0.0,45.1,13.0,0,0,12.2,2000000.0,0.0,0.0,0.33399999999999996,0.0826,0.027999999999999997,0.0929,0.0316
14535,2,7543963,10000000.0,5950416.0,0.0,4332910.0,6820433.0,A,100.0,0.0,100.0,133.0,0,0,2.75,4332910.0,3410217.0,0.682,0.433,0.502,0.9059999999999999,0.48,0.643
11282,2,52834,16000000.0,26848.0,0.0,0.0,0.0,A,0.0,0.0,25.2,0.0,0,1,4.83,0.0,0.0,0.0,0.0,0.006,0.0,0.0129,0.00025
